,Real price,DNN 1,DNN 2,DNN 3,DNN 4,DNN Ensemble,LEAR 56,LEAR 84,LEAR 1092,LEAR 1456,LEAR Ensemble
2016-01-04 17:00:00,41.21,46.87834167480469,45.98968887329102,47.23958587646485,42.566986083984375,45.66865062713623,42.5804,43.8524,43.9206,43.1343,43.371925
2016-01-04 18:00:00,42.95,47.63990020751953,46.3301010131836,44.897315979003906,45.38706588745117,46.06359577178955,40.5682,44.1034,43.4788,43.9421,43.023125
2016-01-04 19:00:00,41.96,46.32006072998047,40.962486267089844,40.90227127075195,41.41595077514648,42.40019226074219,40.1226,39.5364,41.4423,41.5608,40.665525
2016-01-04 20:00:00,34.94,39.61741256713867,35.83440017700195,35.98429870605469,35.35253524780273,36.69716167449951,32.8129,34.4967,35.9286,36.9794,35.0544
2016-01-04 21:00:00,30.66,32.83915328979492,33.668018341064446,31.67070770263672,32.623199462890625,32.70026969909668,29.1652,30.1939,33.1565,33.1779,31.423375
2016-01-04 22:00:00,30.0,31.463520050048828,31.4123477935791,30.60405158996582,30.066070556640625,30.886497497558594,30.3743,29.9372,31.8078,32.0899,31.0523
2016-01-04 23:00:00,23.9,24.953388214111328,28.325368881225586,24.77298927307129,25.93173217773437,25.995869636535645,24.9664,25.7652,24.6323,24.845,25.052225
2016-01-05 00:00:00,25.03,22.89172744750977,22.693817138671875,22.28648376464844,22.15481758117676,22.50671148300171,23.0361,22.0051,22.2594,21.9944,22.32375
2016-01-05 01:00:00,24.42,21.802616119384766,22.14957046508789,21.42860412597656,20.885129928588867,21.56648015975952,19.8845,20.7496,21.0317,21.0291,20.673725
2016-01-05 02:00:00,22.34,20.19350814819336,20.795379638671875,19.55575942993164,19.830318450927734,20.093741416931152,18.1354,20.2574,19.6451,19.1998,19.309425
2016-01-05 03:00:00,21.5,18.537559509277344,18.68109703063965,18.527198791503906,18.731428146362305,18.6193208694458,17.9927,19.0354,18.3588,18.1329,18.37995
2016-01-05 04:00:00,20.0,19.59086036682129,17.171329498291016,19.23687744140625,18.117340087890625,18.529101848602295,17.6861,20.4842,19.7938,19.1174,19.270375
2016-01-05 05:00:00,23.53,21.882497787475586,20.247020721435547,21.78497695922852,20.616329193115234,21.13270616531372,22.0669,21.4106,23.2237,22.2072,22.2271
2016-01-05 06:00:00,28.96,27.68623161315918,28.11695098876953,27.91648101806641,27.13930320739746,27.714741706848145,26.0092,27.9053,28.2177,28.578000000000003,27.67755
2016-01-05 07:00:00,38.32,37.238956451416016,34.74912643432617,36.501441955566406,34.381336212158196,35.7177152633667,33.4523,36.9813,39.3552,38.2273,37.004025
2016-01-05 08:00:00,41.45,39.53068542480469,36.68956756591797,38.32198333740234,37.42283630371094,37.991268157958984,36.0832,38.7716,41.2732,41.6959,39.455975
2016-01-05 09:00:00,40.72,38.69442367553711,36.16806411743164,38.95287704467773,36.87727737426758,37.673160552978516,36.1815,37.5205,41.5834,42.1136,39.34975
2016-01-05 10:00:00,40.66,36.33070373535156,35.5064811706543,39.06576919555664,35.72313690185547,36.65652275085449,35.4383,38.0038,41.0449,41.3215,38.952125
2016-01-05 11:00:00,40.33,37.52116012573242,35.00030517578125,39.87481689453125,35.1943359375,36.89765453338623,37.373000000000005,39.0874,42.9508,43.1307,40.635475
2016-01-05 12:00:00,38.25,36.42965316772461,34.66875457763672,39.51762771606445,34.87451171875,36.372636795043945,36.6871,36.6937,41.2547,41.341,38.994125
2016-01-05 13:00:00,36.98,36.77993774414063,35.33700561523437,38.385353088378906,34.99291229248047,36.373802185058594,35.9129,36.9274,40.6759,40.9036,38.60495
2016-01-05 14:00:00,34.91,36.88043594360352,35.932884216308594,39.24519348144531,35.559043884277344,36.90438938140869,36.8754,36.9717,40.6394,40.4209,38.72685
2016-01-05 15:00:00,33.5,38.79492950439453,36.34527969360352,38.51520156860352,36.62857055664063,37.57099533081055,36.6488,37.2941,40.7376,39.9132,38.648425
2016-01-05 16:00:00,35.1,41.918846130371094,38.38553237915039,41.68053436279297,38.703025817871094,40.17198467254639,39.9604,40.3913,41.4262,41.3726,40.787625
2016-01-05 17:00:00,42.44,49.29990005493164,41.43064880371094,48.29191207885742,43.462928771972656,45.621347427368164,46.1512,47.2079,47.856,47.2821,47.1243
2016-01-05 18:00:00,42.94,46.26703643798828,42.60336685180664,46.4792366027832,45.08440780639648,45.10851192474365,43.78,45.0138,46.3098,47.2432,45.5867
2016-01-05 19:00:00,41.74,40.88367080688477,40.36700439453125,41.1060791015625,40.42541885375977,40.69554328918457,40.5324,41.5971,45.1521,45.485,43.19165
2016-01-05 20:00:00,36.47,35.74314880371094,35.49497604370117,36.66614532470703,34.32817840576172,35.558112144470215,35.8502,36.8597,38.3042,38.9197,37.48345
2016-01-05 21:00:00,33.01,31.573034286499023,32.288352966308594,31.55984878540039,29.94662475585937,31.341965198516846,31.7295,32.0638,32.9445,33.2413,32.494775
2016-01-05 22:00:00,31.75,28.71652603149414,29.46052169799805,29.528263092041016,26.890804290771484,28.649028778076172,31.1601,30.895,30.4066,30.8258,30.821875
2016-01-05 23:00:00,26.99,22.57600402832031,26.72756385803223,23.34732818603516,23.593360900878906,24.06106424331665,25.1331,26.6977,24.9066,24.9058,25.4108
2016-01-06 00:00:00,26.62,24.81890296936035,25.66390037536621,25.850528717041016,25.90052032470703,25.558463096618652,26.0181,28.2451,25.9778,26.4918,26.6832
2016-01-06 01:00:00,25.58,23.104040145874023,24.503461837768555,24.65541076660156,24.033729553222656,24.0741605758667,23.596999999999998,25.74,25.3583,25.2349,24.98255
2016-01-06 02:00:00,24.59,22.239168167114254,22.75136947631836,23.40953063964844,22.9951229095459,22.84879779815674,26.5869,25.7883,24.912,24.7205,25.501925
2016-01-06 03:00:00,22.5,21.961105346679688,21.55036163330078,21.611921310424805,22.047128677368164,21.79262924194336,22.9043,26.0508,23.8963,23.9733,24.206175
2016-01-06 04:00:00,23.16,22.42531013488769,21.35730743408203,22.1840763092041,21.82042121887207,21.946778774261475,23.1976,24.7297,24.2372,24.6324,24.199225
2016-01-06 05:00:00,24.99,24.24693298339844,23.92489814758301,24.75361251831055,24.690460205078125,24.403975963592533,24.160999999999998,24.8902,26.3069,26.2896,25.411925
2016-01-06 06:00:00,26.62,29.85593605041504,29.65825462341309,29.684480667114254,30.51337432861328,29.928011417388916,28.8173,30.0071,31.4974,33.098,30.85495
2016-01-06 07:00:00,28.03,38.99370574951172,36.9527702331543,37.93559646606445,39.04671478271485,38.23219680786133,36.6036,40.3329,40.6968,43.1886,40.205475
2016-01-06 08:00:00,29.34,41.97075653076172,42.27498245239258,39.39681625366211,42.8012924194336,41.6109619140625,39.9923,42.1438,43.5552,45.3265,42.75445
2016-01-06 09:00:00,32.94,43.343162536621094,43.96883010864258,40.15522003173828,42.99649429321289,42.61592674255371,39.8256,41.5549,44.2274,46.8352,43.110775
2016-01-06 10:00:00,37.71,42.95771026611328,44.65621948242188,40.25900268554688,42.20729446411133,42.52005672454834,38.6189,41.1732,43.5289,44.8026,42.0309
2016-01-06 11:00:00,40.08,43.02423095703125,45.26508712768555,40.28471755981445,43.0849723815918,42.91475200653076,40.1441,41.6645,44.821000000000005,46.5925,43.305525
2016-01-06 12:00:00,40.73,42.65863037109375,45.2481918334961,39.78543472290039,42.74910354614258,42.6103401184082,38.9958,39.1935,44.1866,44.5205,41.7241
2016-01-06 13:00:00,38.26,42.73228073120117,43.7119140625,38.82290267944336,42.00091171264648,41.817002296447754,44.6226,39.6271,43.1899,44.7894,43.05725
2016-01-06 14:00:00,35.44,44.02447891235352,42.21804428100586,39.56825637817383,41.89480972290039,41.9263973236084,41.1432,40.308,43.4909,44.3623,42.3261
2016-01-06 15:00:00,36.92,44.20109176635742,42.648197174072266,40.68284606933594,42.45801544189453,42.49753761291504,41.949,40.9335,42.5051,43.2919,42.169875
2016-01-06 16:00:00,41.28,47.39620971679688,44.142127990722656,42.85723876953125,45.60091400146485,44.999122619628906,42.0038,43.2198,44.5752,45.2116,43.7526
2016-01-06 17:00:00,44.95,54.73287963867188,48.03767395019531,48.70787811279297,50.59750366210938,50.51898384094238,52.5637,51.3978,50.2215,50.2834,51.1166
2016-01-06 18:00:00,46.9,56.329795837402344,52.44743728637695,48.70270538330078,52.05501174926758,52.383737564086914,47.2972,47.6505,49.3318,51.4989,48.9446
2016-01-06 19:00:00,43.95,48.08576965332031,48.48598861694336,42.63764190673828,48.09933853149414,46.82718467712402,46.2641,44.6125,46.3865,48.8217,46.5212
2016-01-06 20:00:00,39.94,40.767913818359375,41.19982528686523,38.71015548706055,42.339149475097656,40.7542610168457,39.5175,37.7655,39.5163,40.5048,39.326025
2016-01-06 21:00:00,32.4,36.11577606201172,35.023082733154304,33.84067916870117,37.246524810791016,35.55651569366455,34.0872,33.4043,36.1951,36.0648,34.93785
2016-01-06 22:00:00,33.51,34.19775009155273,31.67910194396973,32.493331909179695,33.74221420288086,33.02809953689575,33.7806,33.5007,34.3475,35.1479,34.194175
2016-01-06 23:00:00,30.11,27.434553146362305,27.97329521179199,27.669212341308594,29.38278579711914,28.114961624145508,28.2696,29.2928,28.6651,29.7227,28.98755
2016-01-07 00:00:00,26.41,28.07648658752441,28.40177726745605,26.811384201049805,28.76794242858887,28.014397621154785,26.6476,26.905,28.273000000000003,28.3791,27.551175
2016-01-07 01:00:00,26.05,26.31155014038086,26.589397430419922,25.35441589355469,26.88832092285156,26.285921096801758,25.2634,26.2757,26.4408,26.7628,26.185675
2016-01-07 02:00:00,24.93,25.589073181152344,24.765522003173828,24.25519943237305,25.592151641845703,25.05048656463623,23.9487,25.9948,24.6423,24.8615,24.861825
2016-01-07 03:00:00,22.39,23.209190368652344,22.80602264404297,23.51606369018555,24.32802391052246,23.46482515335083,23.6318,22.9171,23.1345,23.436999999999998,23.2801
2016-01-07 04:00:00,22.32,22.895788192749023,21.608760833740234,24.100276947021484,23.449113845825195,23.013484954833984,22.6896,23.8587,23.0397,23.4521,23.260025
2016-01-07 05:00:00,24.2,24.518537521362305,22.71847915649414,25.71674919128418,25.249887466430664,24.550913333892822,23.9597,24.3477,25.4004,25.6638,24.8429
2016-01-07 06:00:00,31.0,29.34961700439453,26.525920867919922,30.70648193359375,29.72490119934082,29.076730251312256,27.0753,27.1684,29.0451,30.5369,28.456425
2016-01-07 07:00:00,42.47,37.113372802734375,30.94726181030273,38.10930633544922,35.33631134033203,35.37656307220459,31.0428,28.3497,37.7456,39.1206,34.064675
2016-01-07 08:00:00,42.97,39.0385627746582,32.744579315185554,39.26369094848633,37.972843170166016,37.25491905212402,30.4838,29.7422,39.5177,40.3347,35.0196
2016-01-07 09:00:00,41.93,36.850059509277344,33.48748779296875,36.74712371826172,37.29095458984375,36.09390640258789,33.4129,35.1331,36.5485,38.0516,35.786525
2016-01-07 10:00:00,41.62,34.44962310791016,32.921085357666016,35.886417388916016,35.92884826660156,34.79649353027344,34.3237,35.0881,35.7265,36.5943,35.43315
2016-01-07 11:00:00,41.5,34.058521270751946,32.001602172851555,35.3294677734375,35.07366180419922,34.11581325531006,35.3083,35.8679,36.2121,36.4441,35.9581
2016-01-07 12:00:00,40.66,32.483203887939446,30.47290802001953,33.39529800415039,33.558883666992195,32.47757339477539,34.3831,34.0289,34.3735,34.9743,34.43995
2016-01-07 13:00:00,40.33,31.288898468017575,28.50483322143555,31.258544921875,31.208011627197266,30.565072059631348,29.6749,33.703,32.4387,33.2511,32.266925
2016-01-07 14:00:00,36.51,29.760189056396484,27.286869049072266,29.8712100982666,29.76525688171387,29.170881271362305,29.2322,33.4644,31.2325,31.6626,31.397925
2016-01-07 15:00:00,33.49,30.665393829345703,27.51310729980469,30.73981857299805,29.495180130004886,29.60337495803833,31.473000000000003,33.0808,30.439,30.6304,31.4058
2016-01-07 16:00:00,34.19,32.97756576538086,28.568592071533203,33.344436645507805,30.46399116516113,31.338646411895752,33.6561,36.1289,31.4815,31.4693,33.18395
2016-01-07 17:00:00,40.66,36.6014289855957,31.91646385192871,36.566165924072266,31.98388481140137,34.26698589324951,34.9439,42.0109,36.3751,37.0225,37.5881
2016-01-07 18:00:00,40.8,34.16863250732422,33.75243377685547,36.34874725341797,33.896514892578125,34.541582107543945,38.8151,38.0219,35.5255,37.7688,37.532825
2016-01-07 19:00:00,37.19,32.10960006713867,31.71544647216797,33.082115173339844,32.73632049560547,32.41087055206299,35.7087,35.2407,35.482,36.8298,35.8153
2016-01-07 20:00:00,31.94,28.28955078125,28.56589698791504,30.48162078857422,28.833776473999023,29.04271125793457,30.8455,31.4434,31.3793,32.065,31.4333
2016-01-07 21:00:00,27.01,23.71375846862793,26.800296783447266,25.052017211914066,25.685260772705078,25.312833309173584,27.7408,27.9527,26.2344,27.0305,27.2396
2016-01-07 22:00:00,27.52,22.30978775024414,26.07075309753418,24.712543487548828,23.10794448852539,24.050257205963135,26.9135,26.8683,24.951,25.6082,26.08525
2016-01-07 23:00:00,23.4,15.854917526245115,23.95660400390625,18.999771118164066,20.21048927307129,19.75544548034668,21.4841,22.0331,19.6035,20.9555,21.01905
2016-01-08 00:00:00,12.12,10.618106842041016,14.356958389282227,14.473289489746096,17.241500854492188,14.17246389389038,17.6733,19.7859,17.933,17.6608,18.26325
2016-01-08 01:00:00,17.23,7.271284103393555,10.605016708374023,10.993398666381836,13.094578742980955,10.491069555282593,18.244,18.4292,18.8818,17.3143,18.217325
2016-01-08 02:00:00,13.9,4.5343971252441415,8.884437561035156,8.663948059082031,9.903647422790527,7.996607542037964,15.8672,16.152,17.1705,16.0724,16.315525
2016-01-08 03:00:00,12.11,4.594738006591797,8.322717666625978,8.657243728637695,7.2213096618652335,7.199002265930176,14.7278,15.3616,15.7521,14.8591,15.17515
2016-01-08 04:00:00,12.99,6.066740036010742,9.30056381225586,9.782421112060547,5.930528163909912,7.770063281059265,13.6076,16.3554,17.2934,15.167,15.60585
2016-01-08 05:00:00,16.98,8.729928970336914,14.257122039794922,13.160038948059082,7.2915406227111825,10.859657645225525,15.2371,17.2112,20.6426,18.9552,18.011525
2016-01-08 06:00:00,22.02,14.783159255981445,20.512836456298828,20.136653900146484,11.805758476257324,16.80960202217102,23.0634,21.1422,22.7007,23.0486,22.488725
2016-01-08 07:00:00,28.4,20.967100143432614,25.34787559509277,25.5262393951416,16.536312103271484,22.09438180923462,24.4335,27.8164,31.1049,31.8982,28.81325
2016-01-08 08:00:00,29.31,24.352479934692386,24.92216491699219,27.17378044128418,20.977170944213867,24.356399059295654,27.3457,29.9544,29.4974,30.7476,29.386275
2016-01-08 09:00:00,26.6,22.99317169189453,20.538164138793945,25.98200607299805,21.78091812133789,22.823565006256104,20.2261,28.3019,24.4813,24.046,24.263825
2016-01-08 10:00:00,25.55,21.740190505981445,18.28114891052246,24.80694580078125,21.8941593170166,21.68061113357544,28.5322,28.3004,21.7325,19.5321,24.5243
2016-01-08 11:00:00,25.76,22.48705101013184,19.686899185180664,27.12517547607422,21.255258560180664,22.638596057891846,28.3313,29.1319,21.118000000000002,18.4842,24.26635
2016-01-08 12:00:00,25.13,23.22811889648437,22.432106018066406,28.229507446289066,21.767078399658203,23.91420269012451,26.9821,27.0594,22.1019,18.392,23.63385
2016-01-08 13:00:00,25.58,21.55438041687012,22.598529815673828,27.55270004272461,23.99469757080078,23.925076961517334,26.5681,27.4216,22.9488,20.6205,24.38975
2016-01-08 14:00:00,27.6,25.42737197875977,24.97141265869141,28.71331024169922,26.25503921508789,26.34178352355957,29.0601,29.3445,25.4628,23.0028,26.71755
2016-01-08 15:00:00,32.08,28.489952087402344,31.11859703063965,33.59224319458008,29.66403007507324,30.716205596923828,30.6129,32.5573,28.8265,26.9911,29.74695
2016-01-08 16:00:00,37.16,31.37226486206055,37.799720764160156,35.37065505981445,34.296005249023445,34.70966148376465,35.6557,37.4436,33.7746,32.7287,34.90065
2016-01-08 17:00:00,45.0,43.25539016723633,44.22225570678711,43.32506561279297,40.25921249389648,42.76548099517822,39.4827,43.7426,42.9457,42.2813,42.113075
2016-01-08 18:00:00,46.97,45.75302505493164,46.5751953125,48.04564666748047,44.39045715332031,46.191081047058105,41.7577,42.0903,43.6091,42.6158,42.518225
2016-01-08 19:00:00,40.09,42.23952102661133,42.348670959472656,43.71021270751953,41.27456665039063,42.393242835998535,40.0178,40.731,40.2936,40.2928,40.3338
2016-01-08 20:00:00,34.61,36.36870956420898,38.82152938842773,37.892662048339844,36.89119338989258,37.493523597717285,33.89,37.3507,34.5043,33.8956,34.91015
2016-01-08 21:00:00,31.52,34.28402328491211,36.382720947265625,34.00958251953125,34.51389312744141,34.7975549697876,30.9336,32.4156,32.1184,31.2183,31.671475
2016-01-08 22:00:00,32.5,33.925804138183594,34.23562240600586,35.03090286254883,32.69145965576172,33.970947265625,30.748,32.2598,31.3965,31.1075,31.37795
2016-01-08 23:00:00,26.01,28.61433219909668,31.443889617919922,29.37143898010254,30.859773635864254,30.07235860824585,25.7842,27.6756,28.848000000000003,28.874000000000002,27.79545
2016-01-09 00:00:00,26.1,30.94785499572754,29.434734344482425,30.34192085266113,27.10141181945801,29.456480503082275,25.7009,26.3896,28.3038,28.9456,27.334975
2016-01-09 01:00:00,25.1,28.46940612792969,27.92011833190918,28.113201141357425,26.38247299194336,27.721299648284912,23.4376,25.1338,27.0644,28.0448,25.92015
2016-01-09 02:00:00,24.3,27.81270980834961,27.05026626586914,27.61926460266113,25.86970520019531,27.0879864692688,26.0513,24.5,27.0852,27.6665,26.32575
2016-01-09 03:00:00,23.23,27.121849060058594,25.62497711181641,26.71635437011719,24.800029754638672,26.065802574157715,21.8108,23.2747,26.7129,26.9279,24.681575
2016-01-09 04:00:00,21.96,26.84244728088379,24.02912139892578,25.97704696655273,23.576519012451172,25.10628366470337,22.4453,27.3815,26.1617,26.2457,25.55855
2016-01-09 05:00:00,22.45,26.1732177734375,24.22626495361328,25.8952751159668,23.10435676574707,24.849778652191162,21.7082,22.3471,26.3102,25.893,24.064625
2016-01-09 06:00:00,23.07,24.611968994140625,24.56799697875977,25.2951602935791,24.07293510437012,24.637015342712402,22.3768,23.7909,25.4973,25.3488,24.25345
2016-01-09 07:00:00,25.0,27.84173583984375,28.05751037597656,26.56709861755371,28.066856384277344,27.633300304412842,26.3339,30.6217,30.0603,31.2207,29.55915
2016-01-09 08:00:00,32.11,31.48104286193848,32.159740447998054,31.390758514404297,32.86983871459961,31.97534513473511,29.4352,33.5014,34.8081,34.854,33.149675
2016-01-09 09:00:00,37.12,36.407527923583984,35.23881149291992,36.093345642089844,36.80898666381836,36.13716793060303,32.6923,35.9083,38.8256,40.7355,37.040425
2016-01-09 10:00:00,36.13,39.55208969116211,36.74531555175781,38.45319747924805,39.33820724487305,38.522202491760254,34.275,36.3374,40.0945,40.8764,37.895825
2016-01-09 11:00:00,35.76,40.18507766723633,38.4507942199707,39.33871078491211,38.80511474609375,39.19492435455322,35.4825,37.1846,40.8194,41.6861,38.79315
2016-01-09 12:00:00,34.06,39.33576202392578,38.13146209716797,37.7914924621582,37.73759460449219,38.249077796936035,34.789,34.7812,39.7628,40.3301,37.415775
2016-01-09 13:00:00,31.54,36.858985900878906,35.41938018798828,34.262561798095696,35.69565963745117,35.559146881103516,34.3761,33.64,36.6413,37.4742,35.5329
2016-01-09 14:00:00,27.92,35.68522644042969,32.81317901611328,31.751821517944336,34.244388580322266,33.62365388870239,32.6271,33.2308,35.5634,36.1328,34.388525
2016-01-09 15:00:00,27.0,34.21530914306641,33.93502426147461,30.53868293762207,34.32065963745117,33.252418994903564,31.4265,31.522,34.902,35.5573,33.35195
2016-01-09 16:00:00,30.5,36.82629776000977,37.40651321411133,33.556724548339844,36.81035614013672,36.149972915649414,34.3487,33.5711,37.2399,37.2961,35.61395
2016-01-09 17:00:00,36.99,43.52700424194336,43.98927688598633,39.36870193481445,42.80447387695313,42.422364234924316,41.1724,41.6988,43.9624,43.9641,42.699425
2016-01-09 18:00:00,36.8,46.27507781982422,46.30117797851562,41.74106979370117,46.021034240722656,45.08458995819092,41.1357,43.2471,44.2467,45.5967,43.55655
2016-01-09 19:00:00,35.0,40.96055221557617,41.91361618041992,36.53431701660156,43.59483337402344,40.75082969665527,38.3264,39.7077,37.361,37.1164,38.127875
2016-01-09 20:00:00,29.0,33.73159408569336,35.937164306640625,32.787853240966804,36.91595077514648,34.843140602111816,32.8871,33.7636,31.3163,30.9663,32.233325
2016-01-09 21:00:00,25.01,30.209270477294922,32.188720703125,28.87392807006836,32.60210418701172,30.968505859375,29.2936,29.8583,28.4944,27.7898,28.859025
2016-01-09 22:00:00,25.1,30.39810943603516,29.092321395874023,29.530437469482425,30.12061309814453,29.785370349884033,30.2176,30.09,28.5359,28.2809,29.2811
2016-01-09 23:00:00,22.28,25.4345703125,26.96131896972656,24.512081146240234,26.20148468017578,25.777363777160645,26.225,26.3877,24.0884,24.8051,25.37655
2016-01-10 00:00:00,15.58,16.620487213134766,18.8898868560791,18.254444122314453,18.384397506713867,18.037303924560547,19.980999999999998,20.826,18.6001,16.9125,19.0799
2016-01-10 01:00:00,19.05,13.496834754943848,16.388063430786133,15.07235050201416,15.202624320983887,15.039968252182007,17.7815,18.9452,13.3552,10.7727,15.21365
2016-01-10 02:00:00,16.87,11.794499397277832,14.03547477722168,12.843402862548828,11.796931266784668,12.617577075958252,16.1098,18.0048,10.8967,7.6578,13.167275
2016-01-10 03:00:00,12.75,10.052520751953123,13.412210464477539,10.860389709472656,10.072630882263184,11.099437952041626,14.7618,16.1216,7.9046,5.9146,11.17565
2016-01-10 04:00:00,10.81,10.714430809020996,12.468284606933596,10.027748107910156,8.632116317749022,10.460644960403442,14.6386,15.4854,7.4147,4.5856,10.531075
2016-01-10 05:00:00,10.85,10.343755722045898,12.134490966796875,8.501556396484375,6.986873149871826,9.491669058799744,14.9325,15.7762,5.1994,2.2768,9.546225
2016-01-10 06:00:00,9.85,7.147926330566406,11.104990005493164,4.711187362670898,6.883158683776856,7.461815595626831,14.6471,13.7853,1.8328,-3.4217,6.710875
2016-01-10 07:00:00,11.92,8.201686859130861,11.64410400390625,6.6475830078125,8.173675537109375,8.666762351989746,17.2159,17.0773,1.4555,-3.5782,8.042625
2016-01-10 08:00:00,15.44,11.610286712646484,13.989532470703125,10.337898254394533,11.25901985168457,11.799184322357178,20.4309,19.3406,-0.8943,-3.4342,8.86075
2016-01-10 09:00:00,18.99,16.47194480895996,17.013887405395508,13.908517837524414,13.757688522338867,15.288009643554688,24.7881,24.8057,4.7219,1.0509,13.84165
2016-01-10 10:00:00,19.66,18.54093360900879,19.032798767089844,16.763202667236328,17.626522064208984,17.990864276885986,25.8724,23.0026,7.6272,5.3814,15.4709
2016-01-10 11:00:00,21.59,22.53864479064941,19.739896774291992,20.702472686767575,18.393680572509766,20.343673706054688,26.8623,27.2141,15.6977,11.9433,20.42935
2016-01-10 12:00:00,21.83,20.99563407897949,20.4337158203125,19.20477104187012,17.184293746948242,19.454603672027588,27.1026,26.6835,18.7822,14.9322,21.875125
2016-01-10 13:00:00,20.82,20.07977104187012,21.018856048583984,16.732803344726562,16.58797264099121,18.60485076904297,26.2477,25.4675,20.0237,17.105,22.210975
2016-01-10 14:00:00,20.06,19.87115478515625,21.892635345458984,15.86570930480957,18.353843688964844,18.995835781097412,26.1781,26.145,21.3661,19.0831,23.193075
2016-01-10 15:00:00,21.45,20.984634399414066,23.373863220214844,18.044626235961914,20.285131454467773,20.67206382751465,27.6442,27.8707,22.9147,21.5379,24.991875
2016-01-10 16:00:00,23.92,24.40408706665039,27.35939979553223,19.178346633911133,26.57698631286621,24.37970495223999,31.0134,32.021,26.8414,24.7373,28.653275
2016-01-10 17:00:00,27.93,33.24509429931641,33.422225952148445,29.89199638366699,33.621421813964844,32.54518461227417,37.5153,40.1794,34.2634,32.1708,36.032225
2016-01-10 18:00:00,35.0,36.772064208984375,38.273197174072266,34.55297088623047,36.0167121887207,36.40373611450195,40.0342,40.8602,36.0153,34.376,37.821425
2016-01-10 19:00:00,33.0,35.271034240722656,36.76834106445313,34.726119995117195,34.16173553466797,35.231807708740234,37.1667,38.9939,33.6955,31.4437,35.32495
2016-01-10 20:00:00,30.03,31.580041885375977,34.026382446289055,30.17487716674805,32.20578384399414,31.996771335601807,32.7007,32.8009,30.2856,26.6235,30.602675
2016-01-10 21:00:00,26.06,30.223617553710934,33.18993377685547,28.355899810791016,30.13608741760254,30.47638463973999,29.1546,29.6171,28.0089,25.5112,28.07295
2016-01-10 22:00:00,26.93,31.476421356201172,31.929119110107425,29.90837860107422,27.479412078857425,30.19833278656006,30.5628,30.3901,30.8469,29.7741,30.393475
2016-01-10 23:00:00,23.12,26.51858711242676,29.559051513671875,25.18595886230469,25.730772018432614,26.748592376708984,26.6285,26.5778,25.1778,24.1479,25.633000000000003
