,Real price,DNN 1,DNN 2,DNN 3,DNN 4,DNN Ensemble,Lasso 56,Lasso 84,Lasso 1092,Lasso 1456,Lasso Ensemble
2015-01-10 08:00:00,16.93,25.54825210571289,16.277780532836914,9.936205863952637,18.946439743041992,17.67716956138611,32.5306,10.7504,6.9123,6.1019,14.0738
2015-01-10 09:00:00,18.11,28.532817840576172,18.500572204589844,11.701295852661133,23.349714279174805,20.52110004425049,24.4834,14.0591,14.0151,14.3024,16.715000000000003
2015-01-10 10:00:00,19.19,28.6137752532959,20.443490982055664,14.58654499053955,23.68500328063965,21.83220362663269,22.3664,21.7565,18.5434,19.2308,20.474275
2015-01-10 11:00:00,19.25,27.46340370178223,22.197660446166992,12.439508438110352,24.22036552429199,21.58023452758789,16.5774,14.8301,19.8035,20.1117,17.830675
2015-01-10 12:00:00,20.47,29.152427673339844,22.85805511474609,14.514829635620115,25.864707946777344,23.09750509262085,21.2929,20.1082,25.7657,25.2118,23.094649999999998
2015-01-10 13:00:00,18.21,25.75886344909668,20.021121978759766,11.17951488494873,22.587085723876953,19.886646509170532,16.7705,10.7413,23.2121,21.2474,17.992825
2015-01-10 14:00:00,16.21,23.125946044921875,17.233308792114258,8.423163414001465,19.806272506713867,17.147172689437866,13.0619,11.1688,17.8724,14.8882,14.247824999999999
2015-01-10 15:00:00,11.34,21.2210693359375,15.860994338989258,5.812227725982666,18.22909545898437,15.28084671497345,14.3863,8.4256,15.5238,12.6695,12.7513
2015-01-10 16:00:00,14.15,22.11990165710449,18.15853881835937,7.831477642059326,19.266769409179688,16.84417188167572,12.3329,16.1689,16.2607,16.8198,15.395575000000001
2015-01-10 17:00:00,18.64,28.405986785888672,24.92721366882324,14.052567481994627,25.43051338195801,23.204070329666138,20.156,22.7255,23.6789,24.0633,22.655925
2015-01-10 18:00:00,24.45,36.16424560546875,30.63774871826172,20.14330101013184,32.509376525878906,29.863667964935303,27.6528,23.8884,27.864,30.8437,27.562225
2015-01-10 19:00:00,27.75,35.47414016723633,29.299129486083984,20.49628448486328,29.534093856811523,28.70091199874878,30.5028,30.1586,29.9628,30.3185,30.235675
2015-01-10 20:00:00,24.56,29.115684509277344,22.7026481628418,12.603440284729006,26.803447723388672,22.806305170059204,11.0406,29.8627,26.6407,28.0142,23.88955
2015-01-10 21:00:00,18.75,23.532196044921875,19.148361206054688,7.861834526062013,22.665756225585934,18.302037000656128,19.363,22.1094,20.7031,22.3868,21.140575
2015-01-10 22:00:00,25.81,27.08635902404785,20.039966583251953,13.108861923217773,27.97285270690918,22.05201005935669,23.5272,24.7115,21.0708,23.6391,23.23715
