,Real price,DNN 1,DNN 2,DNN 3,DNN 4,DNN Ensemble,Lasso 56,Lasso 84,Lasso 1092,Lasso 1456,Lasso Ensemble
2016-01-05 22:00:00,31.75,31.02890396118164,28.303691864013672,30.05213165283203,29.809274673461914,29.798500537872314,29.7925,30.2492,30.6013,30.2068,30.21245
2016-01-05 23:00:00,26.99,25.7901668548584,23.270362854003906,25.40389633178711,25.6049861907959,25.017353057861328,24.2273,24.3232,25.8207,25.6028,24.9935
2016-01-06 00:00:00,26.62,27.3978271484375,26.54285049438477,26.142099380493164,28.34714126586914,27.107479572296143,26.4597,26.8963,26.2887,26.1252,26.442475
2016-01-06 01:00:00,25.58,26.142038345336914,25.532264709472656,25.25088310241699,27.145299911499023,26.017621517181396,25.5381,26.0053,25.2834,25.2124,25.5098
2016-01-06 02:00:00,24.59,25.11639976501465,24.44357681274414,24.065004348754886,26.108457565307614,24.933359622955322,23.6087,24.0066,24.7579,24.5619,24.233775
2016-01-06 03:00:00,22.5,24.562448501586914,23.218223571777344,23.667984008789066,25.446496963500977,24.223788261413574,23.2031,23.8847,23.9313,23.881,23.725025000000002
2016-01-06 04:00:00,23.16,25.23006820678711,23.922983169555664,24.07091522216797,25.67578887939453,24.72493886947632,23.6584,24.0529,24.1527,24.2365,24.025125000000003
2016-01-06 05:00:00,24.99,27.38005828857422,24.74309730529785,25.90771102905273,27.16332244873047,26.29854726791382,25.0853,25.6347,26.6158,26.8334,26.0423
2016-01-06 06:00:00,26.62,34.863170623779304,29.690208435058594,31.56783866882324,33.11398696899414,32.30880117416382,28.666,29.7179,32.8984,33.3632,31.161375
2016-01-06 07:00:00,28.03,43.85369873046875,38.15412521362305,40.01824188232422,40.83157730102539,40.71441078186035,36.9743,39.9621,42.2439,43.9642,40.786125
2016-01-06 08:00:00,29.34,44.92937469482422,40.94956588745117,42.19914627075195,43.10054016113281,42.79465675354004,37.8464,41.9418,44.0061,45.6799,42.36855
2016-01-06 09:00:00,32.94,43.82681274414063,41.10085678100586,41.461334228515625,42.99137878417969,42.34509563446045,40.8159,40.529,43.1859,43.926,42.1142
2016-01-06 10:00:00,37.71,42.67344284057617,41.010963439941406,40.75611114501953,41.84415817260742,41.57116889953613,38.6225,39.7502,40.7842,41.0395,40.0491
2016-01-06 11:00:00,40.08,42.916648864746094,40.94387817382813,40.65150451660156,41.9135627746582,41.606398582458496,40.1232,39.1041,40.8823,41.0697,40.294825
2016-01-06 12:00:00,40.73,41.40258407592773,39.55684280395508,37.83501434326172,40.15084838867188,39.7363224029541,38.218,38.1238,39.8093,40.0335,39.046150000000004
2016-01-06 13:00:00,38.26,41.57236862182617,39.30146408081055,37.65531539916992,40.087379455566406,39.65413188934326,38.7753,43.8221,38.7496,39.5654,40.2281
2016-01-06 14:00:00,35.44,41.50000381469727,39.37687301635742,38.43336868286133,40.37401580810547,39.92106533050537,40.6653,38.2026,39.3459,40.0693,39.570775
2016-01-06 15:00:00,36.92,42.59925842285156,40.16860580444336,39.53296661376953,41.86598205566406,41.04170322418213,40.341,40.7887,40.294,40.1364,40.390025
2016-01-06 16:00:00,41.28,44.81670379638672,42.371917724609375,41.914588928222656,44.18227005004883,43.321370124816895,42.2543,43.6462,43.0777,42.0359,42.753524999999996
2016-01-06 17:00:00,44.95,52.18364715576172,48.25691604614258,48.04206085205078,50.29062271118164,49.69331169128418,50.1321,51.9248,50.3211,49.4169,50.448724999999996
2016-01-06 18:00:00,46.9,54.6675033569336,51.2078857421875,51.35843276977539,52.58574676513672,52.4548921585083,47.2666,47.6256,51.3505,51.4147,49.414350000000006
2016-01-06 19:00:00,43.95,50.506813049316406,45.72239303588867,46.5623664855957,48.13082885742188,47.730600357055664,43.4762,44.5231,48.2575,48.549,46.20145
2016-01-06 20:00:00,39.94,43.90819549560547,39.78580093383789,40.12181091308594,41.12018966674805,41.233999252319336,37.8383,37.4712,41.1376,41.0624,39.377375
2016-01-06 21:00:00,32.4,38.44025039672852,34.92926025390625,35.267250061035156,35.949981689453125,36.14668560028076,34.1817,33.1296,37.2906,36.4157,35.254400000000004
2016-01-06 22:00:00,33.51,35.55801773071289,33.612621307373054,33.56974029541016,34.640342712402344,34.34518051147461,33.7829,33.2534,35.1671,34.6534,34.2142
2016-01-06 23:00:00,30.11,30.00835609436035,27.96566200256348,28.840267181396484,30.46970558166504,29.320997714996338,28.9217,29.196,29.3195,29.7464,29.295900000000003
2016-01-07 00:00:00,26.41,28.860994338989254,28.36701774597168,27.361125946044922,28.14299201965332,28.183032512664795,26.9078,28.2184,29.3732,28.9037,28.350775
2016-01-07 01:00:00,26.05,27.593040466308594,26.04361915588379,25.66054725646973,26.69731140136719,26.498629570007324,25.0487,26.5512,27.0919,27.2094,26.4753
2016-01-07 02:00:00,24.93,26.84149932861328,25.227867126464844,24.30994415283203,25.482318878173828,25.465407371520996,24.0712,24.5266,25.8326,25.4862,24.979149999999997
2016-01-07 03:00:00,22.39,25.40583801269531,24.01815795898437,22.80829620361328,24.03351593017578,24.066452026367188,23.4646,24.3032,24.0879,24.4024,24.064525
2016-01-07 04:00:00,22.32,25.35756683349609,23.759143829345703,22.74311065673828,24.14689636230469,24.00167942047119,23.017,24.1363,24.2054,24.694,24.013175
2016-01-07 05:00:00,24.2,27.057085037231445,25.13637733459473,24.88710021972656,26.02232360839844,25.775721549987793,24.3669,24.3273,26.2462,26.5205,25.365225000000002
2016-01-07 06:00:00,31.0,32.069961547851555,28.136798858642575,29.53586006164551,31.09591484069824,30.20963382720947,26.9518,26.9688,29.5071,30.7847,28.5531
2016-01-07 07:00:00,42.47,39.97151947021485,36.15102005004883,37.18534469604492,37.846473693847656,37.78858947753906,31.5178,34.6155,38.8524,40.263,36.312174999999996
2016-01-07 08:00:00,42.97,40.552955627441406,38.97869873046875,39.24451446533203,38.49822998046875,39.318599700927734,33.3542,36.2562,39.978,41.6882,37.81915
2016-01-07 09:00:00,41.93,38.31758499145508,38.04101943969727,37.158939361572266,37.41371536254883,37.73281478881836,34.9562,36.3127,36.1533,37.6015,36.255925000000005
2016-01-07 10:00:00,41.62,36.61515426635742,35.704383850097656,36.44989776611328,35.022964477539055,35.948100090026855,35.1585,36.9549,33.8109,35.5652,35.372375
2016-01-07 11:00:00,41.5,36.2475700378418,35.21030807495117,35.253421783447266,34.42046356201172,35.28294086456299,35.8453,35.3999,33.6817,34.8296,34.939125000000004
2016-01-07 12:00:00,40.66,33.648910522460945,33.614734649658196,32.542198181152344,30.412681579589844,32.55463123321533,32.2554,34.4312,31.2024,33.019,32.727
2016-01-07 13:00:00,40.33,32.91268539428711,31.554819107055664,31.0589656829834,28.63019371032715,31.03916597366333,30.5337,31.2326,28.7051,31.4156,30.47175
2016-01-07 14:00:00,36.51,31.89912986755371,29.27492332458496,30.36856842041016,27.311058044433594,29.713419914245605,30.4818,31.4271,28.292,30.7013,30.225550000000002
2016-01-07 15:00:00,33.49,32.57828903198242,28.97819519042969,30.476097106933594,27.999717712402344,30.00807476043701,28.8118,31.5886,29.5082,30.7282,30.159200000000002
2016-01-07 16:00:00,34.19,33.55940628051758,31.391393661499023,32.123992919921875,29.847660064697266,31.730613231658936,28.8972,35.644,30.7815,31.9579,31.820149999999998
2016-01-07 17:00:00,40.66,36.76108169555664,35.15857315063477,35.88800811767578,33.217323303222656,35.25624656677246,39.4364,40.3961,36.6766,37.5985,38.5269
2016-01-07 18:00:00,40.8,35.20800018310547,35.59218215942383,34.270492553710945,32.364959716796875,34.35890865325928,37.1495,35.6292,35.2941,37.3867,36.364875
2016-01-07 19:00:00,37.19,34.02500534057617,30.700153350830078,32.218399047851555,29.55483818054199,31.62459897994995,33.576,32.4974,33.8489,35.0372,33.739875
2016-01-07 20:00:00,31.94,30.36458396911621,25.658660888671875,27.775453567504886,27.317119598388672,27.77895450592041,29.2219,28.9304,29.0158,30.1393,29.32685
2016-01-07 21:00:00,27.01,27.490737915039066,22.227535247802734,24.43799591064453,22.94519233703613,24.275365352630615,26.1995,25.9698,23.4936,24.274,24.984225000000002
2016-01-07 22:00:00,27.52,26.69046211242676,21.55265998840332,24.3018798828125,21.555368423461914,23.525092601776123,24.6443,24.2642,21.1509,22.3419,23.100325
2016-01-07 23:00:00,23.4,22.79636383056641,16.964153289794922,19.259536743164066,17.73329734802246,19.188337802886963,19.2742,19.3919,16.3925,18.847,18.476399999999998
2016-01-08 00:00:00,12.12,17.914453506469727,15.25137710571289,12.093955993652346,17.538509368896484,15.699573993682861,18.376,18.7302,18.6562,17.9362,18.42465
2016-01-08 01:00:00,17.23,16.088106155395508,12.6088228225708,9.184127807617188,15.49252700805664,13.343395948410034,15.5328,17.6501,17.6825,17.0844,16.98745
2016-01-08 02:00:00,13.9,13.67831802368164,10.490833282470703,5.906951904296875,13.455101013183596,10.882801055908203,14.8556,11.8,15.8866,15.2999,14.460525
2016-01-08 03:00:00,12.11,13.232038497924805,9.81450080871582,6.5035972595214835,12.921710968017578,10.617961883544922,14.3836,13.3515,14.4956,14.0947,14.08135
2016-01-08 04:00:00,12.99,14.099610328674315,10.96990966796875,8.531223297119139,13.421696662902832,11.75560998916626,15.1891,16.5286,15.6514,14.5314,15.475125
2016-01-08 05:00:00,16.98,17.374059677124027,14.429242134094238,12.790973663330078,16.143409729003903,15.184421300888062,17.5047,17.3594,19.4903,17.6308,17.996299999999998
2016-01-08 06:00:00,22.02,23.85430908203125,19.289464950561523,19.584732055664066,20.71541404724121,20.86098003387451,22.528,20.6971,24.5898,23.1928,22.751925
2016-01-08 07:00:00,28.4,31.429183959960934,25.44224548339844,27.168376922607425,27.18032455444336,27.80503273010254,24.3857,26.7185,32.8155,32.8079,29.1819
2016-01-08 08:00:00,29.31,34.060592651367195,28.54657554626465,29.18845176696777,28.54999542236328,30.086403846740723,27.6957,28.4235,32.4298,32.8813,30.357575000000004
2016-01-08 09:00:00,26.6,33.550182342529304,29.05400276184082,28.67904853820801,28.575613021850586,29.96471166610718,25.4718,28.934,30.5606,30.3056,28.817999999999998
2016-01-08 10:00:00,25.55,32.933597564697266,29.48927497863769,29.02915954589844,28.20991516113281,29.915486812591553,29.1987,28.7074,30.2841,29.3213,29.377874999999996
2016-01-08 11:00:00,25.76,34.68188095092773,31.19026184082031,30.508563995361328,29.36785697937012,31.43714094161987,29.624,29.8201,31.9099,30.0848,30.3597
2016-01-08 12:00:00,25.13,34.328750610351555,31.14433479309082,30.88203048706055,28.4795036315918,31.20865488052368,29.0438,28.1063,31.9019,29.9407,29.748175000000003
2016-01-08 13:00:00,25.58,34.690269470214844,31.206972122192386,31.107213973999023,28.837778091430664,31.46055841445923,30.8476,28.745,31.8277,30.3444,30.441175
2016-01-08 14:00:00,27.6,35.37762451171875,33.06603240966797,33.57107162475586,29.121807098388672,32.78413391113281,33.5758,31.5684,31.3938,31.0849,31.905725
2016-01-08 15:00:00,32.08,37.860984802246094,35.11695098876953,35.99591827392578,31.13223648071289,35.026522636413574,33.7689,33.4658,33.9061,32.9311,33.51797500000001
2016-01-08 16:00:00,37.16,40.090911865234375,37.84944534301758,38.58255386352539,33.842945098876946,37.591464042663574,36.7245,38.5326,37.7471,36.2918,37.324000000000005
2016-01-08 17:00:00,45.0,48.25160217285156,46.09618377685547,47.566184997558594,40.29307556152344,45.551761627197266,43.9746,45.3609,45.2402,44.8696,44.861324999999994
2016-01-08 18:00:00,46.97,52.18752670288086,49.34861373901367,50.64773178100586,43.528724670410156,48.92814922332764,42.8507,43.1132,45.4823,45.9386,44.3462
2016-01-08 19:00:00,40.09,48.69917678833008,45.77873611450195,45.87946319580078,41.74739074707031,45.52619171142578,40.677,41.7418,42.5191,43.2149,42.0382
2016-01-08 20:00:00,34.61,41.31232070922852,38.2734260559082,39.15426635742188,37.12234878540039,38.965590476989746,35.3502,36.1035,37.4302,38.4767,36.84015
2016-01-08 21:00:00,31.52,35.74257278442383,33.10467529296875,34.73938751220703,33.39720916748047,34.24596118927002,32.1045,32.676,34.3091,34.2792,33.342200000000005
2016-01-08 22:00:00,32.5,35.04270553588867,33.77944564819336,35.21311950683594,32.789901733398445,34.2062931060791,31.6612,33.8419,33.6541,34.2464,33.3509
2016-01-08 23:00:00,26.01,30.856895446777344,29.00444984436035,31.197614669799805,29.0125675201416,30.017881870269775,26.9546,28.0657,30.1341,30.598,28.9381
2016-01-09 00:00:00,26.1,29.84064292907715,28.691123962402344,30.049976348876953,28.737041473388672,29.32969617843628,25.6951,31.3679,27.8923,28.0447,28.25
2016-01-09 01:00:00,25.1,27.96164321899414,26.45862579345703,28.00327491760254,27.36560440063477,27.44728708267212,23.5744,26.2251,26.5294,26.8211,25.7875
2016-01-09 02:00:00,24.3,27.603046417236328,26.18519401550293,27.755693435668945,26.311603546142575,26.963884353637695,23.5781,31.3206,26.6237,26.3193,26.960425
2016-01-09 03:00:00,23.23,26.765478134155273,24.78324317932129,26.89771842956543,25.75859069824219,26.051257610321045,21.5535,23.0604,26.2278,25.7837,24.15635
2016-01-09 04:00:00,21.96,26.59576988220215,24.759395599365234,26.710697174072266,25.614458084106445,25.920080184936523,22.3297,22.8229,25.2827,24.8249,23.81505
2016-01-09 05:00:00,22.45,26.459327697753906,24.16625595092773,25.78343772888184,25.555028915405273,25.491012573242188,21.7974,22.1808,25.7606,24.8462,23.64625
2016-01-09 06:00:00,23.07,25.96726036071777,23.969316482543945,25.334476470947266,26.7126407623291,25.49592351913452,22.2074,23.8502,25.7033,24.6001,24.090249999999997
2016-01-09 07:00:00,25.0,30.077816009521484,27.62908172607422,26.81913948059082,30.91991996765137,28.861489295959473,26.6783,30.2806,30.9381,29.7654,29.415599999999998
2016-01-09 08:00:00,32.11,33.874290466308594,30.56245994567871,31.174766540527344,33.20963287353516,32.20528745651245,30.9352,33.0904,33.6039,33.3186,32.737025
2016-01-09 09:00:00,37.12,37.80904769897461,34.14759063720703,35.4913444519043,34.56027603149414,35.50206470489502,33.4804,35.3394,37.1947,36.9067,35.7303
2016-01-09 10:00:00,36.13,38.0559196472168,34.597339630126946,37.34201049804688,34.374237060546875,36.092376708984375,36.8334,34.9272,36.2801,36.2418,36.07062499999999
2016-01-09 11:00:00,35.76,38.02886962890625,34.517112731933594,36.55318832397461,34.90976333618164,36.00223350524902,34.2784,34.5771,36.9165,36.0274,35.44985
2016-01-09 12:00:00,34.06,35.831275939941406,33.95058059692383,35.040985107421875,32.88907241821289,34.427978515625,38.5458,38.6151,35.2628,34.6733,36.774249999999995
2016-01-09 13:00:00,31.54,33.72602081298828,31.42146873474121,32.545726776123054,31.3594970703125,32.26317834854126,32.2049,32.9,32.5807,32.5617,32.561825
2016-01-09 14:00:00,27.92,32.19095993041992,29.387794494628906,30.861331939697266,30.52627182006836,30.741589546203613,31.738,31.3839,31.5986,31.6087,31.5823
2016-01-09 15:00:00,27.0,33.024551391601555,29.76443290710449,30.696666717529297,31.05920219421387,31.1362133026123,32.0546,32.013,32.2995,31.8946,32.065425
2016-01-09 16:00:00,30.5,35.53472137451172,32.683616638183594,33.6171875,33.44363784790039,33.819790840148926,35.7498,35.7529,34.761,34.3545,35.15455
2016-01-09 17:00:00,36.99,41.05005645751953,38.00678634643555,40.4954948425293,38.93725204467773,39.62239742279053,41.8321,42.7143,42.8004,41.591,42.23445
2016-01-09 18:00:00,36.8,45.04773712158203,41.3605842590332,43.36566925048828,41.73101043701172,42.87625026702881,41.5772,43.926,44.8623,45.6515,44.00425
2016-01-09 19:00:00,35.0,40.17892837524414,35.416263580322266,38.969398498535156,39.21059036254883,38.4437952041626,38.055,40.1827,39.4186,38.8488,39.12627499999999
2016-01-09 20:00:00,29.0,34.411529541015625,30.369831085205078,33.089675903320305,34.55533599853516,33.10659313201904,32.7226,34.0019,33.5691,33.6756,33.4923
2016-01-09 21:00:00,25.01,30.08774757385254,27.14564514160156,30.04594802856445,30.892498016357425,29.542959690093994,29.3476,30.2215,30.8003,30.3878,30.1893
2016-01-09 22:00:00,25.1,30.23089599609375,28.320598602294922,30.84100151062012,30.604841232299805,29.99933433532715,30.1874,30.6964,30.3853,30.5544,30.455875000000002
2016-01-09 23:00:00,22.28,26.87604713439941,23.61678695678711,26.73501205444336,27.330303192138672,26.13953733444214,26.244,26.7369,25.3805,25.8459,26.051825
2016-01-10 00:00:00,15.58,17.093696594238278,17.312393188476562,17.860122680664062,20.09355926513672,18.089942932128906,19.8508,20.8847,19.026,17.7807,19.38555
2016-01-10 01:00:00,19.05,13.593241691589355,14.446520805358887,14.219587326049805,16.796823501586914,14.76404333114624,18.3643,18.9112,13.6733,12.6062,15.88875
2016-01-10 02:00:00,16.87,10.847468376159668,12.236270904541016,12.451669692993164,14.779349327087402,12.578689575195312,15.8636,18.1014,11.348,9.1201,13.608275
2016-01-10 03:00:00,12.75,8.889665603637695,10.620681762695312,11.051515579223633,13.321824073791506,10.970921754837036,14.3444,15.5565,8.939,7.6466,11.621625
2016-01-10 04:00:00,10.81,8.987920761108398,10.87752914428711,11.61465549468994,13.21198272705078,11.173022031784058,14.1243,15.7993,8.8737,6.9158,11.428275
2016-01-10 05:00:00,10.85,8.615100860595701,10.58914279937744,9.754249572753906,13.263069152832033,10.55539059638977,14.042,14.099,4.9827,1.3615,8.6213
2016-01-10 06:00:00,9.85,5.240561008453369,9.437637329101562,6.118207931518555,11.159287452697754,7.98892343044281,13.1507,12.631,2.5026,-2.3925,6.472950000000001
2016-01-10 07:00:00,11.92,6.384457111358643,11.21845245361328,7.5419921875,12.563706398010256,9.427152037620544,16.3544,17.0723,4.3441,-1.2881,9.120674999999999
2016-01-10 08:00:00,15.44,9.759305000305176,14.534774780273438,11.50661849975586,15.81569766998291,12.904098987579346,19.867,20.9145,3.8534,-0.7686,10.966575
2016-01-10 09:00:00,18.99,12.108311653137207,17.21653175354004,15.21893310546875,19.94046401977539,16.121060132980347,22.5418,23.6214,7.0608,2.5888,13.9532
2016-01-10 10:00:00,19.66,12.151619911193848,17.176259994506836,16.19700050354004,21.69271469116211,16.804398775100708,24.5508,24.356,10.742,7.0478,16.67415
2016-01-10 11:00:00,21.59,13.8505277633667,19.548397064208984,18.83999252319336,23.82689476013184,19.01645302772522,25.5608,25.5997,18.7595,12.9403,20.715075
2016-01-10 12:00:00,21.83,13.38325023651123,18.865854263305664,18.032848358154297,23.31334686279297,18.39882493019104,25.7894,25.3292,19.6329,14.7526,21.376025
2016-01-10 13:00:00,20.82,12.848068237304688,18.276277542114254,16.137025833129886,21.633750915527344,17.223780632019043,25.8302,25.5467,19.495,16.0917,21.740900000000003
2016-01-10 14:00:00,20.06,13.27297592163086,18.02439308166504,16.824699401855472,21.06406784057617,17.296534061431885,26.6553,26.2279,18.5832,17.229,22.17385
2016-01-10 15:00:00,21.45,15.111096382141113,19.717395782470703,18.16026306152344,22.303916931152344,18.8231680393219,26.6872,27.6985,20.7382,18.4153,23.3848
2016-01-10 16:00:00,23.92,19.06130027770996,23.23137855529785,21.50541877746582,25.505165100097656,22.325815677642822,30.6493,31.4377,25.4771,23.518,27.770525
2016-01-10 17:00:00,27.93,26.37091445922852,29.9729118347168,28.20270919799805,31.50590896606445,29.013111114501957,37.0646,39.1027,32.3599,30.5385,34.766425
2016-01-10 18:00:00,35.0,30.807037353515625,33.67602157592773,33.316513061523445,36.85122680664063,33.662699699401855,38.419,39.5525,35.2053,33.7085,36.72132499999999
2016-01-10 19:00:00,33.0,29.42063140869141,32.476551055908196,32.811058044433594,36.21926879882813,32.73187732696533,35.4601,37.611,33.1571,31.5439,34.443025
2016-01-10 20:00:00,30.03,26.341632843017575,28.54444694519043,28.80261611938477,30.928598403930664,28.65432357788086,31.3429,32.0381,29.4223,27.5781,30.095350000000003
2016-01-10 21:00:00,26.06,24.311054229736328,25.894641876220703,26.46210861206055,27.83105278015137,26.124714374542236,28.4577,28.6636,27.1531,25.859,27.53335
2016-01-10 22:00:00,26.93,25.00538825988769,27.08927154541016,27.60835266113281,28.82811546325684,27.132781982421875,29.482,29.5941,29.9385,29.5951,29.652425
